,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,GSW,NBA,C,48,1410,,,,2%,98%,-9.3,+0.5,28,25,59,17,80,0,133,15,50
2001-02,27,TOT,NBA,C,39,495,,,,13%,87%,-3.1,-2.1,2,9,20,11,37,0,29,8,21
2001-02,27,GSW,NBA,C,17,169,,,,1%,99%,-5.3,+0.6,1,3,3,6,21,0,14,4,8
2001-02,27,MIN,NBA,C,22,326,,,,20%,81%,-1.8,-6.0,1,6,17,5,16,0,15,4,13
2002-03,28,MIN,NBA,C,77,1041,,,,5%,95%,+1.1,-1.7,17,15,58,8,67,0,78,8,28
2003-04,29,PHI,NBA,PF,22,598,,,,65%,35%,-3.4,-0.9,6,7,12,5,34,0,41,5,20
2004-05,30,PHI,NBA,C,81,1976,,,,13%,87%,-0.6,+0.5,35,35,95,21,150,0,187,28,79
2005-06,31,TOT,NBA,C,64,1027,,,,2%,98%,-6.9,-7.0,20,18,57,15,37,19,100,10,27
2005-06,31,NJN,NBA,C,37,433,,,,5%,95%,-4.4,-6.6,6,3,33,12,22,10,50,4,8
2005-06,31,NOK,NBA,C,27,594,,,,,100%,-8.8,-6.7,14,15,24,3,15,9,50,6,19
2006-07,32,NOK,NBA,PF,56,1025,,,,41%,59%,-7.5,-7.8,17,18,32,11,52,10,134,15,25
Career,,,NBA,,387,7572,,,,16%,84%,-4.2,-2.2,125,127,333,88,457,29,702,89,250
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,103,2574,,,,25%,75%,-1.2,+0.2,41,42,107,26,184,0,228,33,99
2 seasons,,MIN,NBA,,99,1367,,,,9%,91%,+0.4,-2.8,18,21,75,13,83,0,93,12,41
2 seasons,,NOK,NBA,,83,1619,,,,26%,74%,-8.0,-7.4,31,33,56,14,67,19,184,21,44
2 seasons,,GSW,NBA,,65,1579,,,,2%,98%,-8.9,+0.5,29,28,62,23,101,0,147,19,58
1 season,,NJN,NBA,,37,433,,,,5%,95%,-4.4,-6.6,6,3,33,12,22,10,50,4,8
