,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,ATL,NBA,PG,3,19,74%,27%,,,,-10.9,-5.1,0,1,0,0,0,0,14,0,1
2001-02,28,PHI,NBA,SG,3,29,14%,71%,16%,,,-9.0,-11.0,0,0,1,0,0,0,2,0,1
Career,,,NBA,,6,48,37%,53%,9%,,,-9.7,-8.7,0,1,1,0,0,0,16,0,2
,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,3,19,74%,27%,,,,-10.9,-5.1,0,1,0,0,0,0,14,0,1
1 season,,PHI,NBA,,3,29,14%,71%,16%,,,-9.0,-11.0,0,0,1,0,0,0,2,0,1
