,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,23,SAS,NBA,PF,19,208,,,,100%,,+0.5,-3.7,3,2,12,0,3,4,37,0,1
2009-10,24,TOT,NBA,PF,46,1427,,,1%,69%,31%,-0.4,-0.3,29,8,81,5,63,15,201,12,18
2009-10,24,POR,NBA,PF,2,4,,,,100%,,-73.3,-77.4,0,0,0,0,0,0,0,0,0
2009-10,24,GSW,NBA,PF,44,1423,,,1%,69%,31%,-0.2,+5.5,29,8,81,5,63,15,201,12,18
2010-11,25,MIN,NBA,SF,65,1362,,1%,40%,58%,1%,-2.7,+6.5,27,9,65,8,58,13,187,13,18
2011-12,26,MIN,NBA,SF,51,882,,,78%,22%,,-1.5,+0.8,15,12,42,4,21,6,47,5,8
2012-13,27,ATL,NBA,SF,62,963,,1%,74%,26%,,-2.7,-4.2,23,4,38,3,21,5,70,2,9
2013-14,28,CHA,NBA,PF,64,1298,,,74%,24%,2%,+2.7,+4.3,15,2,42,3,16,13,100,6,7
2014-15,29,TOT,NBA,PF,76,1432,,,7%,93%,,+2.8,+4.9,28,4,60,13,28,8,134,7,17
2014-15,29,PHO,NBA,PF,24,272,,,31%,69%,,-4.6,-3.8,6,2,5,3,2,0,23,0,4
2014-15,29,DET,NBA,PF,52,1160,,,1%,99%,,+4.5,+8.5,22,2,55,10,26,8,111,7,13
2015-16,30,DET,NBA,PF,72,1341,,,2%,98%,,+0.2,-0.2,12,8,49,6,18,8,124,1,14
2016-17,31,SAC,NBA,PF,65,1477,,,5%,95%,1%,-4.5,-0.8,32,13,52,5,31,6,174,3,16
2017-18,32,DET,NBA,PF,79,1757,,,15%,85%,,+0.8,+1.8,29,14,62,4,60,6,205,13,13
2018-19,33,MIN,NBA,PF,65,1079,,,20%,75%,5%,-3.9,-3.2,20,7,40,7,24,16,102,4,7
2019-20,34,TOT,NBA,PF,47,732,,,1%,78%,20%,-7.1,-6.2,18,5,30,3,13,8,86,3,5
2019-20,34,POR,NBA,PF,33,554,,,2%,76%,23%,-13.2,-14.3,14,3,28,1,11,6,77,3,5
2019-20,34,SAC,NBA,PF,9,82,,,,86%,14%,-1.2,+0.8,2,1,1,1,0,0,6,0,0
2019-20,34,MEM,NBA,PF,5,96,,,,86%,14%,+24.7,+26.1,2,1,1,1,2,2,3,0,0
Career,,,NBA,,711,13958,,,26%,69%,5%,-1.1,+0.7,251,88,573,61,356,108,1467,69,133
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DET,NBA,,203,4258,,,7%,93%,,+1.6,+3.0,63,24,166,20,104,22,440,21,40
3 seasons,,MIN,NBA,,181,3323,,,44%,54%,2%,-2.8,+1.8,62,28,147,19,103,35,336,22,33
2 seasons,,SAC,NBA,,74,1559,,,4%,94%,1%,-4.3,-0.7,34,14,53,6,31,6,180,3,16
1 season,,CHA,NBA,,64,1298,,,74%,24%,2%,+2.7,+4.3,15,2,42,3,16,13,100,6,7
1 season,,ATL,NBA,,62,963,,1%,74%,26%,,-2.7,-4.2,23,4,38,3,21,5,70,2,9
1 season,,GSW,NBA,,44,1423,,,1%,69%,31%,-0.2,+5.5,29,8,81,5,63,15,201,12,18
2 seasons,,POR,NBA,,35,558,,,2%,76%,22%,-13.6,-14.7,14,3,28,1,11,6,77,3,5
1 season,,PHO,NBA,,24,272,,,31%,69%,,-4.6,-3.8,6,2,5,3,2,0,23,0,4
1 season,,SAS,NBA,,19,208,,,,100%,,+0.5,-3.7,3,2,12,0,3,4,37,0,1
1 season,,MEM,NBA,,5,96,,,,86%,14%,+24.7,+26.1,2,1,1,1,2,2,3,0,0
