,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,22,INDIANA,34,,148,286,,,74,88,,100,,30,2,76,101,382,.517,,.841,,11.2,2.9,
1987-88,23,INDIANA,29,,147,284,,,80,92,,86,,27,4,66,67,383,.518,,.870,,13.2,3.0,
Career,,,63,,295,570,,,154,180,,186,,57,6,142,168,765,.518,,.856,,12.1,3.0,
