Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,23,DLC,ABA,NA,1,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,0,0.017
Career,NA,,ABA,NA,1,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,0,0.017
