Season,Team,Lg,Salary
1999-00,Minnesota Timberwolves,NBA,"$1,196,520"
2000-01,Minnesota Timberwolves,NBA,"$1,286,160"
2001-02,Minnesota Timberwolves,NBA,"$1,375,920"
Career,(may be incomplete),,"$3,858,600"
