Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,26,SEA,NBA,PF,1,1,20:00,3,3,1,0,0,NA,1,2,0.5,4,9,1,1,0,2,4,7
Career,NA,,NBA,,1,1,20,3,3,1,0,0,NA,1,2,0.5,4,9,1,1,0,2,4,7
