,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1973-74,18,OREGONST,26,,135,260,,,48,75,,204,,,,,,318,.519,,.640,,12.2,7.8,
1974-75,19,OREGONST,31,,235,439,,,96,132,,292,,,,,,566,.535,,.727,,18.3,9.4,
1975-76,20,OREGONST,23,,167,296,,,76,111,,178,,,,,,410,.564,,.685,,17.8,7.7,
Career,,,80,,537,995,,,220,318,,674,,,,,,1294,.540,,.692,,16.2,8.4,
