Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,NYK,NBA,PF,6,NA,151,7.2,13.4,0.536,NA,NA,NA,7.2,13.4,0.536,1.4,1.9,0.75,4.3,6.2,10.5,4.1,0.5,1.2,3.3,6.9,15.7
1978-79,23,SEA,NBA,PF,17,NA,566,6.4,13.3,0.483,NA,NA,NA,6.4,13.3,0.483,1.1,1.7,0.692,3.9,5.2,9,2.2,1.2,1.1,2,5.1,14
1979-80,24,SEA,NBA,PF,15,NA,469,5.7,11.2,0.507,0,0.1,0,5.7,11.1,0.51,2.5,3.9,0.627,2.7,6.9,9.6,1.9,1.8,0.9,2.8,4.1,13.8
1981-82,26,SEA,NBA,PF,8,NA,266,5.4,11.5,0.471,0,0,NA,5.4,11.5,0.471,3,4.3,0.688,3.2,4.7,8,2.2,0.7,0.9,2.7,5.1,13.8
1982-83,27,SEA,NBA,PF,2,NA,53,2.7,15.6,0.174,0,2,0,2.7,13.6,0.2,1.4,3.4,0.4,8.8,5.4,14.3,3.4,0.7,0,1.4,4.8,6.8
1984-85,29,CLE,NBA,PF,4,0,106,6.5,11.5,0.559,0,0,NA,6.5,11.5,0.559,2.7,3.4,0.8,2,5.4,7.5,1.4,0.7,0.3,2,6.8,15.6
Career,NA,,NBA,,52,0,1611,6,12.4,0.485,0,0.2,0,6,12.3,0.488,2,2.9,0.667,3.5,5.7,9.2,2.3,1.2,1,2.5,5.1,13.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SEA,NBA,,42,NA,1354,5.8,12.3,0.473,0,0.2,0,5.8,12.2,0.477,2,3,0.649,3.5,5.7,9.2,2.1,1.3,1,2.4,4.8,13.6
1 season,NA,NYK,NBA,,6,NA,151,7.2,13.4,0.536,NA,NA,NA,7.2,13.4,0.536,1.4,1.9,0.75,4.3,6.2,10.5,4.1,0.5,1.2,3.3,6.9,15.7
1 season,NA,CLE,NBA,,4,0,106,6.5,11.5,0.559,0,0,NA,6.5,11.5,0.559,2.7,3.4,0.8,2,5.4,7.5,1.4,0.7,0.3,2,6.8,15.6
