,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,26,SEA,NBA,C,56,949,,,,,100%,+10.2,+8.9,8,24,80,24,27,0,54,4,10
2002-03,27,SEA,NBA,C,51,766,,,,,100%,+2.5,+2.9,15,18,84,25,44,0,55,6,21
2003-04,28,SEA,NBA,C,65,990,,,,,100%,+3.0,+4.8,15,26,87,25,49,0,85,12,18
2004-05,29,SEA,NBA,C,80,1330,,,,,100%,-1.5,-6.3,14,25,144,34,29,0,43,7,17
2005-06,30,NYK,NBA,C,45,406,,,,,100%,-18.6,-12.9,11,13,49,17,22,7,27,6,6
2006-07,31,NYK,NBA,C,41,273,,,,,100%,-11.8,-9.0,5,6,39,8,7,0,6,2,7
2007-08,32,NYK,NBA,C,2,5,,,,,100%,+57.8,+65.2,0,0,0,0,1,0,0,0,0
2008-09,33,NYK,NBA,C,2,10,,,,,100%,0.0,+2.7,0,0,1,1,0,0,0,0,0
Career,,,NBA,,342,4729,,,,,100%,+0.4,-0.1,68,112,484,134,179,7,270,37,79
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SEA,NBA,,252,4035,,,,,100%,+3.1,+1.7,52,93,395,108,149,0,237,29,66
4 seasons,,NYK,NBA,,90,694,,,,,100%,-15.1,-10.6,16,19,89,26,30,7,33,8,13
