,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,22,OKC,NBA,SG,2,9,.000,14.0,1.000,.333,.000,.000,.667,.000,.000,.000,,,.000,,,.000,0,,,,0,0
2015-16,24,OKC,NBA,SG,18,471,.465,11.2,.570,.430,.140,.000,.012,.430,.571,.757,.000,,.000,.324,.571,.128,10,1.000,.757,.214,0,0
2016-17,25,OKC,NBA,SF,5,185,.522,10.3,.630,.522,.087,.022,.000,.370,.586,.708,.000,.000,,.412,.647,.022,1,1.000,.412,.143,0,0
Career,,,NBA,,25,665,.474,11.0,.600,.459,.119,.007,.022,.400,.556,.726,.000,.000,.000,.352,.600,.089,11,1.000,.648,.200,0,0
