,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,21,UTA,NBA,C,9,70,,,,,100%,0.0,-7.6,1,4,7,1,0,0,4,0,2
2008-09,22,UTA,NBA,C,21,156,,,,,100%,+5.1,+2.4,4,0,16,1,9,0,9,1,5
2009-10,23,UTA,NBA,C,49,408,,,,,100%,+13.3,+8.6,8,5,48,6,30,1,30,7,9
2010-11,24,UTA,NBA,C,53,456,,,,,100%,+4.3,+7.1,9,6,50,8,19,4,37,2,9
2011-12,25,IND,NBA,C,3,17,,,,,100%,+18.2,+15.0,0,0,1,0,3,0,2,0,1
Career,,,NBA,,135,1107,,,,,100%,+7.7,+6.2,22,15,122,16,61,5,82,10,26
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,132,1090,,,,,100%,+7.5,+6.0,22,15,121,16,58,5,80,10,25
1 season,,IND,NBA,,3,17,,,,,100%,+18.2,+15.0,0,0,1,0,3,0,2,0,1
