,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1982-83,18,HASTINGS,28,,55,116,,,18,31,,75,,,,,,128,.474,,.581,,4.6,2.7,
1985-86,21,NEKEARNEY,32,,288,566,,,102,146,,186,186,44,0,106,68,678,.509,,.699,,21.2,5.8,5.8
1986-87,22,NEKEARNEY,34,,358,747,38,114,148,203,,184,198,62,2,112,68,902,.479,.333,.729,,26.5,5.4,5.8
Career,,,94,,701,1429,38,114,268,380,,445,384,106,2,218,136,1708,.491,.333,.705,,18.2,4.7,5.8
