,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,NOH,NBA,SG,6,173,1%,81%,19%,,,-11.8,-7.7,1,1,4,2,2,2,9,0,6
2012-13,26,CHI,NBA,SG,12,325,,95%,5%,,,-13.4,-13.5,6,7,9,2,7,5,73,2,7
2013-14,27,SAS,NBA,SF,23,356,,29%,67%,4%,,-8.9,-28.2,7,3,9,1,6,3,48,1,5
2014-15,28,SAS,NBA,SG,7,116,3%,94%,3%,,,+8.3,+11.4,4,0,1,1,4,0,25,0,0
2017-18,31,PHI,NBA,SG,10,273,,44%,56%,,,+6.2,+7.6,2,2,9,0,8,2,52,3,5
2018-19,32,SAS,NBA,SG,7,131,,70%,30%,,,+2.5,+7.2,0,1,4,0,2,2,17,1,1
Career,,,NBA,,65,1374,,63%,35%,1%,,-4.8,-8.3,20,14,36,6,29,14,224,7,24
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,37,603,1%,51%,46%,2%,,-3.1,-12.9,11,4,14,2,12,5,90,2,6
1 season,,CHI,NBA,,12,325,,95%,5%,,,-13.4,-13.5,6,7,9,2,7,5,73,2,7
1 season,,PHI,NBA,,10,273,,44%,56%,,,+6.2,+7.6,2,2,9,0,8,2,52,3,5
1 season,,NOH,NBA,,6,173,1%,81%,19%,,,-11.8,-7.7,1,1,4,2,2,2,9,0,6
