,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,PHI,NBA,PG,5,49,100%,,,,,-7.6,+2.8,2,1,1,0,2,0,31,0,0
2002-03,24,SAS,NBA,PG,24,326,100%,,,,,+17.2,+15.3,7,12,9,1,15,0,104,2,12
2008-09,30,ATL,NBA,PG,1,3,100%,,,,,+50.0,+59.5,0,0,0,0,0,0,0,0,0
Career,,,NBA,,30,378,100%,,,,,+14.2,+14.0,9,13,10,1,17,0,135,2,12
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAS,NBA,,24,326,100%,,,,,+17.2,+15.3,7,12,9,1,15,0,104,2,12
1 season,,PHI,NBA,,5,49,100%,,,,,-7.6,+2.8,2,1,1,0,2,0,31,0,0
1 season,,ATL,NBA,,1,3,100%,,,,,+50.0,+59.5,0,0,0,0,0,0,0,0,0
