Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,PHI,NBA,PG,67,18,1528,4.3,10.6,0.4,0.1,0.8,0.121,4.2,9.9,0.422,2.7,3.2,0.838,1.1,2.7,3.8,4.7,2.2,0.1,2.2,3.4,11.3
2002-03,24,SAS,NBA,PG,30,0,471,5.1,11.1,0.462,0,0.8,0,5.1,10.2,0.5,3,4.4,0.684,1.7,2.6,4.3,5.7,1.7,0.5,2.7,3.3,13.2
2003-04,25,GSW,NBA,PG,60,29,1595,5.1,11.8,0.427,0.1,0.5,0.182,5,11.3,0.438,4.1,5.1,0.813,0.9,2.7,3.5,6,2.2,0.2,2.3,3.3,14.3
2004-05,26,TOT,NBA,PG,62,47,1866,5,11.8,0.421,0.2,1.2,0.18,4.7,10.6,0.447,3.6,4.9,0.736,0.7,2.8,3.5,7.2,2.1,0.2,2.3,3.5,13.7
2004-05,26,GSW,NBA,PG,46,44,1501,5.2,12,0.431,0.2,1.2,0.192,4.9,10.8,0.459,3.9,5.1,0.761,0.8,2.9,3.7,6.9,2.1,0.1,2.2,3.7,14.5
2004-05,26,NOH,NBA,PG,16,3,365,4,10.8,0.373,0.1,0.9,0.111,3.9,10,0.396,2.5,4,0.61,0.5,2.6,3.1,8.7,2.2,0.2,2.7,3,10.7
2005-06,27,NOK,NBA,PG,71,3,2019,5.4,13.1,0.413,0.3,1.1,0.27,5.1,12,0.426,4.4,5.7,0.769,0.7,2.7,3.4,6,1.9,0.1,2.7,3.2,15.5
2006-07,28,ATL,NBA,PG,42,31,1054,3.1,9.5,0.327,0.2,1,0.214,2.9,8.5,0.34,1.1,2,0.55,0.4,2.4,2.8,6.3,2.5,0.1,2.6,4.5,7.5
2008-09,30,ATL,NBA,PG,2,0,15,4.8,16.8,0.286,0,0,NA,4.8,16.8,0.286,2.4,4.8,0.5,0,0,0,7.2,0,0,0,2.4,12
Career,NA,,NBA,,334,128,8548,4.7,11.6,0.409,0.2,0.9,0.193,4.6,10.7,0.428,3.4,4.4,0.762,0.8,2.7,3.5,6.1,2.1,0.2,2.4,3.5,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,106,73,3096,5.1,11.9,0.429,0.2,0.9,0.189,5,11.1,0.448,4,5.1,0.787,0.8,2.8,3.6,6.4,2.1,0.2,2.3,3.5,14.4
2 seasons,NA,"NOH,NOK",NBA,,87,6,2384,5.2,12.8,0.408,0.3,1.1,0.25,4.9,11.7,0.422,4.1,5.5,0.751,0.7,2.7,3.4,6.4,2,0.1,2.7,3.1,14.8
1 season,NA,PHI,NBA,,67,18,1528,4.3,10.6,0.4,0.1,0.8,0.121,4.2,9.9,0.422,2.7,3.2,0.838,1.1,2.7,3.8,4.7,2.2,0.1,2.2,3.4,11.3
2 seasons,NA,ATL,NBA,,44,31,1069,3.1,9.6,0.326,0.2,0.9,0.214,2.9,8.7,0.339,1.1,2.1,0.548,0.4,2.3,2.7,6.3,2.4,0.1,2.5,4.4,7.6
1 season,NA,SAS,NBA,,30,0,471,5.1,11.1,0.462,0,0.8,0,5.1,10.2,0.5,3,4.4,0.684,1.7,2.6,4.3,5.7,1.7,0.5,2.7,3.3,13.2
