,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,26,NYK,BAA,,9,,14,16,,,,30
1947-48,27,NYK,BAA,,2,,8,9,,,,12
1948-49,28,BLB,BAA,,1,,2,,,,5,3
Career,,,,,9,,14,,,,,30
2 Seasons,,NYK,BAA,,9,,14,16,,,,30
1 Season,,BLB,BAA,,1,,2,,,,5,3
