,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,23,DEN,NBA,,3,7,,,,,2,2,3,4,7,2,4,1,3,4,6,4.9
1980-81,25,POR,NBA,,3,6,0,0,3,6,1,3,3,4,7,2,0,2,2,2,6,4.5
1981-82,26,MIL,NBA,,2,5,0,,2,,2,4,,,7,3,2,4,,4,4,
1982-83,27,SAS,NBA,,4,6,0,,4,,3,4,,,10,2,,,,,8,
1983-84,28,CLE,NBA,,1,3,0,0,1,3,2,4,3,1,3,1,1,1,2,2,2,3.9
Career,,,,,4,7,,,4,,3,4,,,10,3,,,,,8,
1 Season,,MIL,NBA,,2,5,0,,2,,2,4,,,7,3,2,4,,4,4,
1 Season,,DEN,NBA,,3,7,,,,,2,2,3,4,7,2,4,1,3,4,6,4.9
1 Season,,SAS,NBA,,4,6,0,,4,,3,4,,,10,2,,,,,8,
1 Season,,CLE,NBA,,1,3,0,0,1,3,2,4,3,1,3,1,1,1,2,2,2,3.9
1 Season,,POR,NBA,,3,6,0,0,3,6,1,3,3,4,7,2,0,2,2,2,6,4.5
