Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,23,DEN,NBA,C,20,NA,88,4.1,10.6,0.385,NA,NA,NA,4.1,10.6,0.385,2.5,4.9,0.5,2.5,7,9.4,2,0,1.2,4.9,7.8,10.6
1980-81,25,POR,NBA,C,6,NA,33,4.4,8.7,0.5,0,0,NA,4.4,8.7,0.5,1.1,5.5,0.2,7.6,12,19.6,2.2,0,2.2,5.5,4.4,9.8
1981-82,26,MIL,NBA,C,35,1,203,2,5.7,0.344,0,0,NA,2,5.7,0.344,1.1,2.7,0.4,1.8,5.5,7.3,2.3,1.1,2.1,3,6.9,5
1982-83,27,SAS,NBA,C,14,0,148,3.4,8.3,0.412,0,0,NA,3.4,8.3,0.412,0.7,1.2,0.6,4.4,7.3,11.7,1.7,0.7,1.2,1.2,6.1,7.5
1983-84,28,CLE,NBA,C,7,0,23,1.6,12.5,0.125,0,0,NA,1.6,12.5,0.125,4.7,9.4,0.5,9.4,4.7,14.1,1.6,1.6,1.6,6.3,6.3,7.8
Career,NA,,NBA,,82,1,495,2.9,7.9,0.37,0,0,NA,2.9,7.9,0.37,1.4,3.1,0.442,3.4,6.7,10.1,2,0.7,1.7,3.1,6.6,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,35,1,203,2,5.7,0.344,0,0,NA,2,5.7,0.344,1.1,2.7,0.4,1.8,5.5,7.3,2.3,1.1,2.1,3,6.9,5
1 season,NA,DEN,NBA,,20,NA,88,4.1,10.6,0.385,NA,NA,NA,4.1,10.6,0.385,2.5,4.9,0.5,2.5,7,9.4,2,0,1.2,4.9,7.8,10.6
1 season,NA,SAS,NBA,,14,0,148,3.4,8.3,0.412,0,0,NA,3.4,8.3,0.412,0.7,1.2,0.6,4.4,7.3,11.7,1.7,0.7,1.2,1.2,6.1,7.5
1 season,NA,CLE,NBA,,7,0,23,1.6,12.5,0.125,0,0,NA,1.6,12.5,0.125,4.7,9.4,0.5,9.4,4.7,14.1,1.6,1.6,1.6,6.3,6.3,7.8
1 season,NA,POR,NBA,,6,NA,33,4.4,8.7,0.5,0,0,NA,4.4,8.7,0.5,1.1,5.5,0.2,7.6,12,19.6,2.2,0,2.2,5.5,4.4,9.8
