,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,PHI,NBA,SG,22,1016,.389,14.5,.785,.180,.132,.195,.278,.215,.403,.555,.310,.333,.397,.338,.378,.002,1,.729,.127,.389,1,0
2001-02,26,PHI,NBA,SG,5,209,.381,14.2,.771,.229,.076,.212,.254,.229,.396,.444,.444,.440,.300,.333,.361,.000,0,.667,.074,.500,0,0
2002-03,27,PHI,NBA,SG,12,557,.416,13.1,.833,.301,.055,.131,.347,.167,.431,.475,.500,.488,.360,.345,.339,.003,1,.526,.055,.000,0,0
2004-05,29,PHI,NBA,PG,5,238,.468,12.8,.770,.333,.063,.127,.246,.230,.485,.500,.875,.500,.355,.414,.191,.000,0,.500,.172,.000,0,0
2006-07,31,DEN,NBA,SG,5,223,.368,11.4,.851,.281,.175,.211,.184,.149,.381,.500,.350,.292,.333,.294,.108,.000,0,.400,.059,.000,0,0
2007-08,32,DEN,NBA,SG,4,158,.434,12.8,.831,.277,.084,.181,.289,.169,.478,.522,.571,.467,.417,.214,.182,.000,0,1.000,.143,1.000,0,0
Career,,,NBA,,53,2401,.403,13.6,.802,.239,.104,.176,.282,.198,.418,.509,.389,.385,.374,.338,.315,.001,2,.646,.109,.323,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,44,2020,.404,13.9,.795,.233,.099,.173,.291,.205,.418,.509,.385,.390,.373,.348,.344,.002,2,.648,.111,.286,1,0
2 seasons,,DEN,NBA,,9,381,.396,12.0,.843,.279,.137,.198,.228,.157,.422,.509,.407,.359,.378,.258,.143,.000,0,.625,.097,.667,0,0
