,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,PHI,NBA,SG,22,1016,29%,70%,1%,,,-0.3,-5.2,30,19,11,11,67,0,283,15,46
2001-02,26,PHI,NBA,SG,5,209,12%,88%,,,,-9.4,+3.5,8,2,3,1,23,0,45,3,5
2002-03,27,PHI,NBA,SG,12,557,30%,70%,1%,,,+0.4,-13.8,25,11,5,8,39,0,187,8,16
2004-05,29,PHI,NBA,PG,5,238,100%,,,,,-10.4,-63.3,9,7,4,3,14,0,114,3,12
2006-07,31,DEN,NBA,SG,5,223,22%,77%,1%,,,-5.1,+21.4,6,5,5,2,13,1,67,3,9
2007-08,32,DEN,NBA,SG,4,158,83%,17%,,,,-14.3,-4.3,3,1,0,2,14,3,42,2,6
Career,,,NBA,,53,2401,37%,62%,1%,,,-3.3,-9.7,81,45,28,27,170,4,738,34,94
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,44,2020,36%,64%,1%,,,-2.2,-13.5,72,39,23,23,143,0,629,29,79
2 seasons,,DEN,NBA,,9,381,48%,52%,,,,-8.9,+10.8,9,6,5,4,27,4,109,5,15
