,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,PHI,NBA,SG,71,2979,39%,60%,1%,,,+5.7,+4.1,104,74,46,25,267,0,696,46,96
2001-02,26,PHI,NBA,SG,60,2622,16%,77%,7%,,,+5.2,+10.0,117,76,33,22,203,0,689,38,93
2002-03,27,PHI,NBA,SG,82,3485,16%,79%,5%,,,+2.3,-1.2,157,83,48,26,262,0,948,43,96
2003-04,28,PHI,NBA,SG,48,2040,28%,72%,,,,-2.1,+1.1,110,52,24,29,175,0,695,34,69
2004-05,29,PHI,NBA,PG,75,3174,100%,,,,,+0.1,+4.6,183,102,34,24,294,0,1336,56,101
2005-06,30,PHI,NBA,PG,72,3103,100%,,,,,-0.2,+8.6,131,79,49,17,343,44,1169,68,103
2006-07,31,TOT,NBA,SG-PG,65,2761,50%,50%,,,,+0.2,+1.2,152,66,38,21,260,43,1050,55,63
2006-07,31,PHI,NBA,PG,15,640,100%,,,,,-3.8,-0.7,39,9,7,7,73,17,235,16,16
2006-07,31,DEN,NBA,SG,50,2121,35%,65%,,,,+1.3,-1.1,113,57,31,14,187,26,815,39,47
2007-08,32,DEN,NBA,SG,82,3424,44%,56%,,,,+4.9,+9.8,131,66,42,23,326,46,1373,68,98
2008-09,33,TOT,NBA,PG-SG,57,2093,96%,4%,,,,-1.7,-4.5,78,42,36,12,144,22,634,25,41
2008-09,33,DEN,NBA,SG,3,123,36%,64%,,,,+2.5,-1.2,5,4,1,0,9,0,43,1,1
2008-09,33,DET,NBA,PG,54,1970,100%,,,,,-2.0,-3.1,73,38,35,12,135,22,591,24,40
2009-10,34,TOT,NBA,SG-PG,28,865,33%,67%,,,,-3.8,-0.8,40,13,21,5,59,5,254,12,23
2009-10,34,MEM,NBA,PG,3,67,100%,,,,,-14.9,-13.5,3,3,1,0,2,0,24,0,0
2009-10,34,PHI,NBA,SG,25,798,27%,73%,,,,-2.8,+2.4,37,10,20,5,57,5,230,12,23
Career,,,NBA,,640,26546,53%,45%,1%,,,+1.7,+3.9,1203,653,371,204,2333,160,8844,445,783
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,PHI,NBA,,448,18841,52%,46%,2%,,,+1.6,+4.2,878,485,261,155,1674,66,5998,313,597
3 seasons,,DEN,NBA,,135,5668,40%,60%,,,,+3.5,+5.5,249,127,74,37,522,72,2231,108,146
1 season,,DET,NBA,,54,1970,100%,,,,,-2.0,-3.1,73,38,35,12,135,22,591,24,40
1 season,,MEM,NBA,,3,67,100%,,,,,-14.9,-13.5,3,3,1,0,2,0,24,0,0
