Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,26,NYK,NBA,C,3,NA,39,6.2,12.4,0.5,0,0,NA,0,6.2,6.2,2.5,1.2,2.5,5,12.4,NA,NA,105
Career,NA,,NBA,,3,NA,39,6.2,12.4,0.5,0,0,NA,0,6.2,6.2,2.5,1.2,2.5,5,12.4,NA,NA,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,3,NA,39,6.2,12.4,0.5,0,0,NA,0,6.2,6.2,2.5,1.2,2.5,5,12.4,NA,NA,105
