Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,21,PHO,NBA,C,82,NA,17,3.1,6.7,0.47,1.9,3,0.64,NA,NA,5.5,1,NA,NA,2.7,8.2
1970-71,22,PHO,NBA,C,82,NA,24.8,5.2,11.5,0.451,2.5,3.3,0.765,NA,NA,8.2,1.4,NA,NA,3.4,12.9
1971-72,23,PHO,NBA,C,81,NA,26.4,6.2,13,0.479,3.2,4.2,0.744,NA,NA,8.2,1.9,NA,NA,3.6,15.7
1972-73,24,PHO,NBA,C,81,NA,38.4,8.4,18,0.466,3.4,4.4,0.786,NA,NA,12.4,3.5,NA,NA,4,20.2
1973-74,25,PHO,NBA,C,82,NA,31.1,7,15.2,0.46,2.9,3.6,0.791,2.9,7.3,10.2,4,0.9,0.7,3.1,16.8
1974-75,26,TOT,NBA,C,67,NA,16.8,3,7.1,0.419,1.3,1.6,0.819,1.4,3.7,5.1,1.8,0.6,0.3,2.6,7.2
1974-75,26,NOJ,NBA,C,37,NA,23,4.1,9.7,0.422,1.7,2.2,0.8,2,5.1,7.1,2.7,0.8,0.5,3.3,9.9
1974-75,26,NYK,NBA,C,30,NA,9.1,1.6,3.8,0.409,0.7,0.8,0.88,0.6,2,2.6,0.7,0.2,0.1,1.8,3.9
1975-76,27,NYK,NBA,C,82,NA,16.3,3.2,7.4,0.432,1,1.2,0.798,1.2,3.5,4.7,1.5,0.3,0.3,2.5,7.4
1976-77,28,NYK,NBA,C,11,NA,12.3,2.5,5.2,0.491,0.5,0.6,0.857,0.5,2,2.5,0.5,0.4,0.3,2,5.6
Career,NA,,NBA,,568,NA,24.4,5.2,11.2,0.459,2.3,3,0.758,1.8,4.8,7.7,2.1,0.6,0.4,3.1,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,408,NA,27.5,6,12.9,0.465,2.8,3.7,0.75,2.9,7.3,8.9,2.4,0.9,0.7,3.4,14.7
3 seasons,NA,NYK,NBA,,123,NA,14.2,2.7,6.3,0.433,0.9,1.1,0.817,1,3,4,1.2,0.3,0.2,2.3,6.3
1 season,NA,NOJ,NBA,,37,NA,23,4.1,9.7,0.422,1.7,2.2,0.8,2,5.1,7.1,2.7,0.8,0.5,3.3,9.9
