Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,21,PHO,NBA,C,82,NA,1394,257,547,0.47,155,242,0.64,NA,NA,455,80,NA,NA,225,669
1970-71,22,PHO,NBA,C,82,NA,2033,426,945,0.451,205,268,0.765,NA,NA,674,117,NA,NA,282,1057
1971-72,23,PHO,NBA,C,81,NA,2142,506,1057,0.479,256,344,0.744,NA,NA,665,151,NA,NA,295,1268
1972-73,24,PHO,NBA,C,81,NA,3114,678,1455,0.466,279,355,0.786,NA,NA,1006,287,NA,NA,323,1635
1973-74,25,PHO,NBA,C,82,NA,2549,573,1245,0.46,235,297,0.791,235,602,837,331,73,57,255,1381
1974-75,26,TOT,NBA,C,67,NA,1125,198,473,0.419,86,105,0.819,91,248,339,123,37,23,177,482
1974-75,26,NOJ,NBA,C,37,NA,851,151,358,0.422,64,80,0.8,73,189,262,101,30,20,122,366
1974-75,26,NYK,NBA,C,30,NA,274,47,115,0.409,22,25,0.88,18,59,77,22,7,3,55,116
1975-76,27,NYK,NBA,C,82,NA,1340,262,607,0.432,79,99,0.798,98,291,389,119,26,22,209,603
1976-77,28,NYK,NBA,C,11,NA,135,28,57,0.491,6,7,0.857,5,22,27,6,4,3,22,62
Career,NA,,NBA,,568,NA,13832,2928,6386,0.459,1301,1717,0.758,429,1163,4392,1214,140,105,1788,7157
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,408,NA,11232,2440,5249,0.465,1130,1506,0.75,235,602,3637,966,73,57,1380,6010
3 seasons,NA,NYK,NBA,,123,NA,1749,337,779,0.433,107,131,0.817,121,372,493,147,37,28,286,781
1 season,NA,NOJ,NBA,,37,NA,851,151,358,0.422,64,80,0.8,73,189,262,101,30,20,122,366
