Season,Team,Lg,Salary
1984-85,Los Angeles Clippers,NBA,"$470,000"
1985-86,Dallas Mavericks,NBA,"$515,000"
1987-88,Dallas Mavericks,NBA,"$500,000"
1988-89,Dallas Mavericks,NBA,"$600,000"
1990-91,Dallas Mavericks,NBA,"$880,000"
1991-92,Dallas Mavericks,NBA,"$880,000"
Career,(may be incomplete),,"$3,845,000"
