Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,23,HOU,NBA,SF,33,0,241,8.2,21.8,0.374,0,0.2,0,8.2,21.6,0.378,3.5,6.4,0.552,2.9,6.2,9,0.9,1.5,0.2,1.8,3.5,19.8,NA,87,106
2001-02,24,HOU,NBA,SF,34,8,434,6.1,15.7,0.392,0.1,0.5,0.25,6,15.2,0.397,1,1.4,0.727,2.8,5.6,8.4,1.8,1,0.6,1.1,3.1,13.4,NA,94,111
2002-03,25,PHO,NBA,SF,60,0,541,7.9,19.6,0.401,0.9,3,0.29,7,16.6,0.421,1.2,1.9,0.6,1.8,6.6,8.4,2,1.5,0.6,1.6,5.6,17.7,NA,93,104
2003-04,26,TOT,NBA,SF,6,0,37,7.1,20,0.357,1.4,2.9,0.5,5.7,17.2,0.333,2.9,2.9,1,0,5.7,5.7,0,0,0,2.9,10,18.6,NA,81,109
2003-04,26,GSW,NBA,SF,4,0,17,6.3,18.9,0.333,0,0,NA,6.3,18.9,0.333,6.3,6.3,1,0,9.4,9.4,0,0,0,6.3,15.7,18.9,NA,71,106
2003-04,26,MIL,NBA,SF,2,0,20,7.9,21,0.375,2.6,5.2,0.5,5.2,15.7,0.333,0,0,NA,0,2.6,2.6,0,0,0,0,5.2,18.3,NA,92,112
Career,NA,,NBA,,133,8,1253,7.3,18.7,0.391,0.5,1.6,0.289,6.8,17.1,0.4,1.6,2.6,0.613,2.3,6.2,8.5,1.7,1.3,0.5,1.5,4.5,16.7,NA,92,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,67,8,675,6.9,17.9,0.384,0.1,0.4,0.2,6.8,17.5,0.388,1.9,3.2,0.6,2.8,5.8,8.6,1.4,1.2,0.5,1.4,3.3,15.7,NA,91,109
1 season,NA,PHO,NBA,,60,0,541,7.9,19.6,0.401,0.9,3,0.29,7,16.6,0.421,1.2,1.9,0.6,1.8,6.6,8.4,2,1.5,0.6,1.6,5.6,17.7,NA,93,104
1 season,NA,GSW,NBA,,4,0,17,6.3,18.9,0.333,0,0,NA,6.3,18.9,0.333,6.3,6.3,1,0,9.4,9.4,0,0,0,6.3,15.7,18.9,NA,71,106
1 season,NA,MIL,NBA,,2,0,20,7.9,21,0.375,2.6,5.2,0.5,5.2,15.7,0.333,0,0,NA,0,2.6,2.6,0,0,0,0,5.2,18.3,NA,92,112
