,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,HOU,NBA,SF,33,241,.374,11.8,.990,.263,.182,.091,.455,.010,.378,.346,.278,.333,.444,.000,.595,.030,2,,.000,,0,0
2001-02,24,HOU,NBA,SF,34,434,.392,14.7,.968,.168,.072,.136,.592,.032,.397,.524,.333,.118,.432,.250,.708,.016,2,1.000,.250,1.000,0,0
2002-03,25,PHO,NBA,SF,60,541,.401,16.0,.847,.153,.020,.158,.515,.153,.421,.452,.250,.313,.452,.290,.750,.010,2,1.000,.419,.385,0,0
2003-04,26,TOT,NBA,SF,6,37,.357,15.9,.857,.000,.000,.643,.214,.143,.333,,,.444,.000,.500,.250,.000,0,1.000,1.000,.500,0,0
2003-04,26,GSW,NBA,SF,4,17,.333,15.3,1.000,.000,.000,.667,.333,.000,.333,,,.500,.000,,.000,.000,0,,,,0,0
2003-04,26,MIL,NBA,SF,2,20,.375,16.4,.750,.000,.000,.625,.125,.250,.333,,,.400,.000,.500,.500,.000,0,1.000,1.000,.500,0,0
Career,,,NBA,,133,1253,.391,14.7,.914,.177,.070,.152,.514,.086,.400,.436,.290,.284,.438,.289,.689,.016,6,1.000,.421,.438,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,67,675,.384,13.4,.978,.210,.121,.116,.531,.022,.388,.426,.296,.192,.437,.200,.659,.022,4,1.000,.200,1.000,0,0
1 season,,PHO,NBA,,60,541,.401,16.0,.847,.153,.020,.158,.515,.153,.421,.452,.250,.313,.452,.290,.750,.010,2,1.000,.419,.385,0,0
1 season,,GSW,NBA,,4,17,.333,15.3,1.000,.000,.000,.667,.333,.000,.333,,,.500,.000,,.000,.000,0,,,,0,0
1 season,,MIL,NBA,,2,20,.375,16.4,.750,.000,.000,.625,.125,.250,.333,,,.400,.000,.500,.500,.000,0,1.000,1.000,.500,0,0
