Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1994-95,22,MIA,NBA,PG,67,1462,16.9,0.561,0.368,0.422,4.1,11,7.5,30.2,2.7,0.5,19.3,20.6,NA,2.1,1.4,3.5,0.115,NA,1.8,0.1,1.9,1.4
1995-96,23,TOT,NBA,PG,51,833,11.1,0.53,0.401,0.361,2.5,8.6,5.5,22.1,2.3,0.3,19.3,17.4,NA,0.5,0.6,1.1,0.064,NA,-2.8,0,-2.9,-0.2
1995-96,23,CHH,NBA,PG,20,418,15.1,0.577,0.305,0.432,3.1,8.6,5.8,26.4,2,0.2,17.6,18.4,NA,0.8,0.2,1,0.111,NA,0,-0.6,-0.6,0.1
1995-96,23,NJN,NBA,PG,31,415,7.2,0.477,0.505,0.284,1.8,8.7,5.2,17.7,2.7,0.4,21.2,16.4,NA,-0.3,0.5,0.1,0.017,NA,-5.7,0.6,-5.1,-0.3
1996-97,24,TOT,NBA,PG,63,1432,11.1,0.508,0.483,0.185,2.5,6.9,4.6,25.6,1.2,0.5,17.5,18.7,NA,0.9,0.3,1.2,0.041,NA,-1,-1.4,-2.4,-0.1
1996-97,24,NJN,NBA,PG,50,1048,12.1,0.528,0.535,0.209,2.1,7.2,4.5,26.1,1.1,0.5,17.3,19.3,NA,1.2,0.2,1.3,0.06,NA,0.1,-1.8,-1.6,0.1
1996-97,24,DAL,NBA,PG,13,384,8.3,0.439,0.315,0.108,3.6,5.8,4.7,24.4,1.5,0.4,18.3,17,NA,-0.2,0.1,-0.1,-0.011,NA,-3.9,-0.5,-4.4,-0.2
1997-98,25,DAL,NBA,PG,82,1950,13.1,0.522,0.256,0.359,3,7.6,5.3,19.8,2.2,0.4,15.9,19.2,NA,1.5,1,2.5,0.062,NA,-1.5,-0.4,-1.9,0
1998-99,26,DET,NBA,PG,11,112,6.8,0.46,0.143,0.667,3.3,4.4,3.8,15.9,2,0,20.5,14.5,NA,0,0.1,0.1,0.025,NA,-4.8,-1,-5.8,-0.1
1999-00,27,CHI,NBA,PG,3,48,7.8,0.387,0.25,0.417,4.8,5,4.9,46.3,2.2,0,29.7,19.3,NA,-0.1,0,0,-0.046,NA,-4.7,-0.5,-5.2,0
Career,NA,,NBA,,277,5837,13.1,0.528,0.362,0.334,3.1,8.3,5.7,24.3,2.1,0.4,17.9,19.1,NA,4.9,3.4,8.4,0.069,NA,-0.8,-0.5,-1.3,1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,95,2334,12.3,0.51,0.266,0.32,3.1,7.3,5.2,20.5,2.1,0.4,16.3,18.8,NA,1.3,1.2,2.4,0.05,NA,-1.9,-0.4,-2.3,-0.2
2 seasons,NA,NJN,NBA,,81,1463,10.7,0.516,0.528,0.226,2,7.7,4.7,23.7,1.6,0.5,18.3,18.5,NA,0.9,0.6,1.5,0.048,NA,-1.5,-1.1,-2.6,-0.2
1 season,NA,MIA,NBA,,67,1462,16.9,0.561,0.368,0.422,4.1,11,7.5,30.2,2.7,0.5,19.3,20.6,NA,2.1,1.4,3.5,0.115,NA,1.8,0.1,1.9,1.4
1 season,NA,CHH,NBA,,20,418,15.1,0.577,0.305,0.432,3.1,8.6,5.8,26.4,2,0.2,17.6,18.4,NA,0.8,0.2,1,0.111,NA,0,-0.6,-0.6,0.1
1 season,NA,DET,NBA,,11,112,6.8,0.46,0.143,0.667,3.3,4.4,3.8,15.9,2,0,20.5,14.5,NA,0,0.1,0.1,0.025,NA,-4.8,-1,-5.8,-0.1
1 season,NA,CHI,NBA,,3,48,7.8,0.387,0.25,0.417,4.8,5,4.9,46.3,2.2,0,29.7,19.3,NA,-0.1,0,0,-0.046,NA,-4.7,-0.5,-5.2,0
