Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,SYR,NBA,PG,6,NA,34.5,3.2,9,0.352,3.2,4.7,0.679,4.8,3.5,2.8,9.5
1952-53,24,SYR,NBA,PG,2,NA,33.5,3,6.5,0.462,5,6,0.833,2.5,4.5,6,11
1953-54,25,SYR,NBA,PG,10,NA,28.6,2.5,6.2,0.403,3.8,6.3,0.603,2.2,2.1,3,8.8
1954-55,26,SYR,NBA,PG,11,NA,33.7,4.2,10.6,0.393,3.2,5,0.636,3.7,5.6,3,11.5
1955-56,27,SYR,NBA,PG,8,NA,39.6,4.9,13.5,0.361,4.8,6,0.792,5.9,7.5,2,14.5
1957-58,29,CIN,NBA,PG,2,NA,39.5,3.5,14,0.25,2,3,0.667,2.5,3.5,2.5,9
Career,NA,,NBA,,39,NA,34,3.6,9.8,0.372,3.7,5.4,0.679,3.8,4.6,2.9,11
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SYR,NBA,,37,NA,33.7,3.6,9.6,0.381,3.8,5.6,0.68,3.9,4.7,2.9,11.1
1 season,NA,CIN,NBA,,2,NA,39.5,3.5,14,0.25,2,3,0.667,2.5,3.5,2.5,9
