Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,SYR,NBA,PG,6,NA,207,3.3,9.4,0.352,3.3,4.9,0.679,5,3.7,3,9.9
1952-53,24,SYR,NBA,PG,2,NA,67,3.2,7,0.462,5.4,6.4,0.833,2.7,4.8,6.4,11.8
1953-54,25,SYR,NBA,PG,10,NA,286,3.1,7.8,0.403,4.8,7.9,0.603,2.8,2.6,3.8,11.1
1954-55,26,SYR,NBA,PG,11,NA,371,4.5,11.4,0.393,3.4,5.3,0.636,4,6,3.2,12.3
1955-56,27,SYR,NBA,PG,8,NA,317,4.4,12.3,0.361,4.3,5.5,0.792,5.3,6.8,1.8,13.2
1957-58,29,CIN,NBA,PG,2,NA,79,3.2,12.8,0.25,1.8,2.7,0.667,2.3,3.2,2.3,8.2
Career,NA,,NBA,,39,NA,1327,3.9,10.4,0.372,3.9,5.8,0.679,4,4.9,3.1,11.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SYR,NBA,,37,NA,1248,3.9,10.2,0.381,4,5.9,0.68,4.2,5,3.1,11.8
1 season,NA,CIN,NBA,,2,NA,79,3.2,12.8,0.25,1.8,2.7,0.667,2.3,3.2,2.3,8.2
