Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,SYR,NBA,PG,66,NA,1889,4.5,11,0.406,3.6,5,0.712,5.2,4.7,3.8,12.5
1952-53,24,SYR,NBA,PG,71,NA,2519,3.6,9.1,0.402,4.1,6.3,0.643,4,5.2,3.5,11.3
1953-54,25,SYR,NBA,PG,72,NA,2370,4.3,11.3,0.376,3.9,6.2,0.627,4.1,4.1,2.7,12.4
1954-55,26,SYR,NBA,PG,67,NA,2015,4.1,10.8,0.377,2.5,4.1,0.611,4.1,5.9,2.6,10.6
1955-56,27,SYR,NBA,PG,72,NA,2343,4.4,11.7,0.372,2.7,4.2,0.64,3.8,6.3,2.3,11.4
1957-58,29,CIN,NBA,PG,63,NA,2272,3.7,10.2,0.364,2.2,3.6,0.617,4.8,5.3,2,9.7
Career,NA,,NBA,,411,NA,13408,4.1,10.7,0.382,3.2,5,0.642,4.3,5.3,2.8,11.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SYR,NBA,,348,NA,11136,4.1,10.8,0.385,3.4,5.2,0.645,4.2,5.2,3,11.7
1 season,NA,CIN,NBA,,63,NA,2272,3.7,10.2,0.364,2.2,3.6,0.617,4.8,5.3,2,9.7
