Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,21,TOT,NBA,PF,70,NA,1970,3.8,10.3,0.372,3.5,4.9,0.714,6.9,2.2,3.8,11.1
1953-54,21,MLH,NBA,,11,NA,166,4.1,13.4,0.306,5.6,7.4,0.765,10,2,4.6,13.9
1953-54,21,BLB,NBA,PF,59,NA,1804,3.8,10,0.38,3.3,4.6,0.707,6.6,2.3,3.8,10.9
1954-55,22,TOT,NBA,C,64,NA,1326,4,10.5,0.383,3.5,4.9,0.709,8.1,2.3,4.9,11.5
1954-55,22,BLB,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,BOS,NBA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,FTW,NBA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,23,FTW,NBA,C,70,NA,1535,5.8,13.5,0.43,6.6,9,0.739,9.7,3.7,3.4,18.2
1956-57,24,FTW,NBA,C,60,NA,1592,5.7,13.2,0.432,3.8,5.3,0.714,9.1,2.6,2.7,15.2
1957-58,25,DET,NBA,PF,17,NA,302,5.8,16.3,0.358,3.6,5.1,0.698,7.7,2.3,4.3,15.3
Career,NA,,NBA,,281,NA,6725,4.8,12,0.404,4.3,5.9,0.721,8.3,2.7,3.7,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"FTW,DET",NBA,,147,NA,3429,5.8,13.6,0.423,5,6.9,0.727,9.2,3.1,3.2,16.6
2 seasons,NA,BLB,NBA,,59,NA,1804,3.8,10,0.38,3.3,4.6,0.707,6.6,2.3,3.8,10.9
1 season,NA,MLH,NBA,,11,NA,166,4.1,13.4,0.306,5.6,7.4,0.765,10,2,4.6,13.9
1 season,NA,BOS,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
