Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,21,TOT,NBA,PF,70,NA,28.1,3,8,0.372,2.7,3.8,0.714,5.4,1.8,3,8.7
1953-54,21,MLH,NBA,,11,NA,15.1,1.7,5.6,0.306,2.4,3.1,0.765,4.2,0.8,1.9,5.8
1953-54,21,BLB,NBA,PF,59,NA,30.6,3.2,8.5,0.38,2.8,3.9,0.707,5.6,1.9,3.2,9.2
1954-55,22,TOT,NBA,C,64,NA,20.7,2.3,6,0.383,2,2.8,0.709,4.6,1.3,2.8,6.6
1954-55,22,BLB,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,BOS,NBA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,FTW,NBA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,23,FTW,NBA,C,70,NA,21.9,3.5,8.2,0.43,4,5.5,0.739,5.9,2.3,2.1,11.1
1956-57,24,FTW,NBA,C,60,NA,26.5,4.2,9.8,0.432,2.8,3.9,0.714,6.7,1.9,2,11.2
1957-58,25,DET,NBA,PF,17,NA,17.8,2.9,8.1,0.358,1.8,2.5,0.698,3.8,1.1,2.1,7.5
Career,NA,,NBA,,281,NA,23.9,3.2,8,0.404,2.8,3.9,0.721,5.5,1.8,2.5,9.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"FTW,DET",NBA,,147,NA,23.3,3.7,8.8,0.423,3.3,4.5,0.727,6,2,2,10.7
2 seasons,NA,BLB,NBA,,59,NA,30.6,3.2,8.5,0.38,2.8,3.9,0.707,5.6,1.9,3.2,9.2
1 season,NA,MLH,NBA,,11,NA,15.1,1.7,5.6,0.306,2.4,3.1,0.765,4.2,0.8,1.9,5.8
1 season,NA,BOS,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
