,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,27,UTA,NBA,SG,47,924,.340,13.6,.622,.307,.168,.067,.080,.378,.358,.479,.275,.188,.211,.311,.340,.025,5,.964,.333,.367,2,0
2015-16,28,UTA,NBA,SG,20,173,.282,9.4,.692,.513,.128,.000,.051,.308,.370,.500,.000,,.000,.083,.500,.026,0,1.000,.500,.167,0,0
2016-17,29,PHO,NBA,SG,2,23,.143,14.1,.714,.286,.143,.000,.286,.286,.200,.500,.000,,.000,.000,.000,.000,0,,.000,,0,0
Career,,,NBA,,69,1120,.327,13.0,.634,.335,.162,.056,.081,.366,.356,.484,.239,.188,.174,.279,.359,.025,5,.966,.346,.333,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,67,1097,.332,13.0,.632,.336,.162,.058,.076,.368,.360,.484,.244,.188,.190,.284,.365,.025,5,.966,.353,.333,2,0
1 season,,PHO,NBA,,2,23,.143,14.1,.714,.286,.143,.000,.286,.286,.200,.500,.000,,.000,.000,.000,.000,0,,.000,,0,0
