Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Elijah Millsap,,0.4,0.1,-0.1
Brad Holland,79.6,0.3,0.1,-0.1
Malcolm Lee,74.6,0.4,0.1,0
Billy Thomas,74.0,0.4,0.2,-0.1
Corey Beck,70.9,0.4,0.2,-0.1
Jaren Jackson,64.0,0.4,0.1,-0.1
Derrick Dial,63.8,0.4,0.1,0.1
Anthony Parker,63.7,0.4,0.2,0
Andre Barrett,59.6,0.4,0,-0.1
Michael Phelps,59.6,0.3,0.1,-0.1
Julyan Stone,59.3,0.4,0.2,0.1
