,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,,2,,1,2,,,5,4
1947-48,28,CHS,BAA,,1,,1,2,,,5,3
Career,,,,,2,,1,2,,,5,4
