Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,NA,56,NA,NA,190,655,0.29,43,79,0.544,NA,93,109,423
1947-48,28,CHS,BAA,NA,44,NA,NA,53,184,0.288,11,34,0.324,NA,46,49,117
Career,NA,,BAA,NA,100,NA,NA,243,839,0.29,54,113,0.478,NA,139,158,540
