Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1966-67,22,CIN,NBA,PF,3,NA,4.3,1.7,4.3,0.385,NA,NA,NA,1.7,4.3,0.385,0.385,0,0,NA,NA,NA,0.7,0,NA,0.3,3.3
Career,NA,,NBA,,3,NA,4.3,1.7,4.3,0.385,NA,NA,NA,1.7,4.3,0.385,0.385,0,0,NA,NA,NA,0.7,0,NA,0.3,3.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CIN,NBA,,3,NA,4.3,1.7,4.3,0.385,NA,NA,NA,1.7,4.3,0.385,0.385,0,0,NA,NA,NA,0.7,0,NA,0.3,3.3
