,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1999-00,20,CHI,NBA,44:29,9,20,4,7,8,16,12,17,3,8,9,7,5,4,5,5,24,25.6
2000-01,21,CHI,NBA,50:44,12,19,3,7,11,16,15,16,5,9,10,9,8,3,7,6,29,29.2
2001-02,22,TOT,NBA,45:17,10,19,3,8,9,16,10,12,5,9,10,9,8,3,7,6,29,30.6
2001-02,22,CHI,NBA,39:47,9,19,3,8,8,16,10,12,4,7,9,6,8,3,7,6,29,23.4
2001-02,22,IND,NBA,45:17,10,18,2,6,9,14,9,10,5,9,10,9,8,3,4,6,24,30.6
2002-03,23,IND,NBA,49:20,11,23,4,9,9,18,13,15,5,8,12,7,5,3,7,6,32,26.1
2003-04,24,IND,NBA,45:59,12,27,4,9,10,25,12,17,4,9,12,9,8,4,7,6,35,27.9
2004-05,25,IND,NBA,49:33,14,29,3,5,14,26,8,9,2,7,9,6,4,2,5,5,31,27.6
2005-06,26,TOT,NBA,47:01,13,25,4,10,11,20,11,15,4,10,14,8,6,3,8,6,34,30.6
2005-06,26,IND,NBA,44:22,11,21,3,8,9,18,9,14,4,7,8,6,5,3,8,5,30,26.9
2005-06,26,SAC,NBA,47:01,13,25,4,10,11,20,11,15,4,10,14,8,6,3,7,6,34,30.6
2006-07,27,SAC,NBA,46:09,15,24,5,8,13,20,15,21,6,12,13,10,7,3,6,6,39,37.3
2007-08,28,SAC,NBA,53:06,12,26,4,9,10,21,10,14,6,11,13,11,6,4,6,6,33,29.6
2008-09,29,HOU,NBA,46:53,13,24,6,12,10,20,11,11,4,10,13,7,6,2,6,6,32,25.2
2009-10,30,LAL,NBA,46:54,9,17,4,9,6,13,6,9,4,9,11,9,6,3,6,6,22,21.7
2010-11,31,LAL,NBA,48:29,8,15,5,8,6,11,5,6,6,6,9,7,4,4,4,6,24,22.3
2011-12,32,LAL,NBA,41:16,10,20,5,8,8,15,6,6,6,7,9,9,5,2,4,6,26,22.0
2012-13,33,LAL,NBA,43:31,10,22,5,11,9,14,7,8,5,11,16,5,7,4,6,6,24,25.1
2013-14,34,NYK,NBA,32:29,7,13,2,7,5,8,2,4,3,5,6,3,4,1,3,5,18,12.6
2015-16,36,LAL,NBA,27:11,5,10,4,6,3,7,5,7,3,6,7,3,2,2,2,6,17,15.1
2016-17,37,LAL,NBA,24:52,7,17,4,10,3,7,3,4,1,3,4,2,3,1,2,3,18,12.8
Career,,,,53:06,15,29,6,12,14,26,15,21,6,12,16,11,8,4,8,6,39,37.3
6 Seasons,,LAL,NBA,48:29,10,22,5,11,9,15,7,9,6,11,16,9,7,4,6,6,26,25.1
5 Seasons,,IND,NBA,49:33,14,29,4,9,14,26,13,17,5,9,12,9,8,4,8,6,35,30.6
3 Seasons,,CHI,NBA,50:44,12,20,4,8,11,16,15,17,5,9,10,9,8,4,7,6,29,29.2
3 Seasons,,SAC,NBA,53:06,15,26,5,10,13,21,15,21,6,12,14,11,7,4,7,6,39,37.3
1 Season,,HOU,NBA,46:53,13,24,6,12,10,20,11,11,4,10,13,7,6,2,6,6,32,25.2
1 Season,,NYK,NBA,32:29,7,13,2,7,5,8,2,4,3,5,6,3,4,1,3,5,18,12.6
