,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,SAS,NBA,SG,6,15,2%,98%,,,,-9.1,-4.9,1,1,0,0,0,0,5,0,0
2013-14,27,WAS,NBA,SG,10,9,62%,16%,22%,,,-15.3,-16.9,1,0,1,0,0,0,0,0,0
2014-15,28,WAS,NBA,SG,4,26,,99%,1%,,,-12.9,-18.1,0,3,4,0,3,0,2,0,0
2018-19,32,LAC,NBA,SG,6,63,,30%,68%,2%,,+3.9,+16.8,0,1,3,1,4,3,5,0,0
Career,,,NBA,,26,113,5%,54%,40%,1%,,-3.2,+3.2,2,5,8,1,7,3,12,0,0
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,14,35,16%,78%,6%,,,-13.5,-17.8,1,3,5,0,3,0,2,0,0
1 season,,LAC,NBA,,6,63,,30%,68%,2%,,+3.9,+16.8,0,1,3,1,4,3,5,0,0
1 season,,SAS,NBA,,6,15,2%,98%,,,,-9.1,-4.9,1,1,0,0,0,0,5,0,0
