Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,PHW,BAA,NA,50,NA,NA,52,174,0.299,23,47,0.489,NA,20,61,127
1947-48,24,BLB,BAA,NA,2,NA,NA,0,4,0,0,0,NA,NA,0,1,0
1948-49,25,PHW,BAA,NA,39,NA,NA,53,183,0.29,31,45,0.689,NA,48,71,137
1949-50,26,PHW,NBA,NA,4,NA,NA,3,9,0.333,1,1,1,NA,2,2,7
Career,NA,,TOT,NA,95,NA,NA,108,370,0.292,55,93,0.591,NA,70,135,271
,NA,,BAA,NA,91,NA,NA,105,361,0.291,54,92,0.587,NA,68,133,264
,NA,,NBA,NA,4,NA,NA,3,9,0.333,1,1,1,NA,2,2,7
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,BAA,NA,93,NA,NA,108,366,0.295,55,93,0.591,NA,70,134,271
1 season,NA,BLB,BAA,NA,2,NA,NA,0,4,0,0,0,NA,NA,0,1,0
