Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,23,PHW,BAA,NA,50,NA,NA,0.326,0.27,NA,NA,NA,NA,NA,0.5,0.9,1.5,NA
1947-48,24,BLB,BAA,NA,2,NA,NA,0,0,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
1948-49,25,PHW,BAA,NA,39,NA,NA,0.338,0.246,NA,NA,NA,NA,NA,-0.2,0.8,0.6,NA
1949-50,26,PHW,NBA,NA,4,NA,NA,0.371,0.111,NA,NA,NA,NA,NA,0,0,0,NA
Career,NA,,TOT,NA,95,NA,NA,0.33,0.251,NA,NA,NA,NA,NA,0.2,1.8,2,NA
,NA,,BAA,NA,91,NA,NA,0.329,0.255,NA,NA,NA,NA,NA,0.2,1.7,2,NA
,NA,,NBA,NA,4,NA,NA,0.371,0.111,NA,NA,NA,NA,NA,0,0,0,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,BAA,NA,93,NA,NA,0.333,0.254,NA,NA,NA,NA,NA,0.3,1.8,2.1,NA
1 season,NA,BLB,BAA,NA,2,NA,NA,0,0,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
