Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,PHW,BAA,NA,50,NA,NA,1,3.5,0.299,0.5,0.9,0.489,NA,0.4,1.2,2.5
1947-48,24,BLB,BAA,NA,2,NA,NA,0,2,0,0,0,NA,NA,0,0.5,0
1948-49,25,PHW,BAA,NA,39,NA,NA,1.4,4.7,0.29,0.8,1.2,0.689,NA,1.2,1.8,3.5
1949-50,26,PHW,NBA,NA,4,NA,NA,0.8,2.3,0.333,0.3,0.3,1,NA,0.5,0.5,1.8
Career,NA,,TOT,NA,95,NA,NA,1.1,3.9,0.292,0.6,1,0.591,NA,0.7,1.4,2.9
,NA,,BAA,NA,91,NA,NA,1.2,4,0.291,0.6,1,0.587,NA,0.7,1.5,2.9
,NA,,NBA,NA,4,NA,NA,0.8,2.3,0.333,0.3,0.3,1,NA,0.5,0.5,1.8
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,BAA,NA,93,NA,NA,1.2,3.9,0.295,0.6,1,0.591,NA,0.8,1.4,2.9
1 season,NA,BLB,BAA,NA,2,NA,NA,0,2,0,0,0,NA,NA,0,0.5,0
