Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,PHW,BAA,NA,50,NA,NA,NA,NA,0.299,NA,NA,0.489,NA,NA,NA,NA
1947-48,24,BLB,BAA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1948-49,25,PHW,BAA,NA,39,NA,NA,NA,NA,0.29,NA,NA,0.689,NA,NA,NA,NA
1949-50,26,PHW,NBA,NA,4,NA,NA,NA,NA,0.333,NA,NA,1,NA,NA,NA,NA
Career,NA,,TOT,NA,95,NA,NA,NA,NA,0.292,NA,NA,0.591,NA,NA,NA,NA
,NA,,BAA,NA,91,NA,NA,NA,NA,0.291,NA,NA,0.587,NA,NA,NA,NA
,NA,,NBA,NA,4,NA,NA,NA,NA,0.333,NA,NA,1,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,BAA,NA,93,NA,NA,NA,NA,0.295,NA,NA,0.591,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
