Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,VIR,ABA,SF,11,NA,504,10.5,20.3,0.518,0.1,0.3,0.25,10.4,20,0.521,5.1,6.1,0.835,NA,NA,16,5.1,NA,NA,3.9,1.9,26.1
1972-73,22,VIR,ABA,SF,5,NA,219,9.7,18.4,0.527,0,0.5,0,9.7,17.9,0.541,4.9,6.6,0.75,2.3,5.1,7.4,2.6,NA,NA,2.8,2.6,24.3
1973-74,23,NYA,ABA,SF,14,NA,579,10,19,0.528,0.3,0.7,0.455,9.7,18.3,0.531,3.9,5.3,0.741,2.7,5.7,8.4,4.2,1.4,1.2,3.2,2.5,24.2
1974-75,24,NYA,ABA,SF,5,NA,211,9.4,20.6,0.455,0,1.4,0,9.4,19.3,0.487,4.6,5.5,0.844,2,6.3,8.4,4.8,0.9,1.5,3.2,3.1,23.4
1975-76,25,NYA,ABA,SF,13,NA,551,10.5,19.6,0.533,0.3,0.9,0.286,10.2,18.7,0.545,8.3,10.3,0.804,4.2,6.5,10.7,4.2,1.6,1.7,2.5,2.7,29.5
1976-77,26,PHI,NBA,SF,19,NA,758,9.7,18.5,0.523,NA,NA,NA,9.7,18.5,0.523,5.2,6.4,0.821,1.9,3.8,5.8,4,1.9,1.1,NA,2.1,24.6
1977-78,27,PHI,NBA,SF,10,NA,358,8.8,18.1,0.489,NA,NA,NA,8.8,18.1,0.489,4.2,5.6,0.75,4,5.7,9.8,4,1.5,1.8,3.5,3,21.9
1978-79,28,PHI,NBA,SF,9,NA,372,8.6,16.6,0.517,NA,NA,NA,8.6,16.6,0.517,4.9,6.5,0.761,2.8,4,6.8,5.1,1.7,1.6,3.7,2.1,22.2
1979-80,29,PHI,NBA,SF,18,NA,694,8.6,17.5,0.488,0.1,0.5,0.222,8.5,17.1,0.495,5.6,7.1,0.794,1.6,5.4,7.1,4.1,1.9,1.9,2.9,2.9,22.8
1980-81,30,PHI,NBA,SF,16,NA,592,8.7,18.3,0.475,0,0.1,0,8.7,18.2,0.477,4.9,6.5,0.757,3.2,3.8,6.9,3.3,1.3,2.5,3.3,3.3,22.3
1981-82,31,PHI,NBA,SF,21,NA,780,7.8,15,0.519,0,0.3,0.167,7.7,14.7,0.525,5.7,7.6,0.752,2.6,4.6,7.2,4.6,1.7,1.7,3.1,2.5,21.3
1982-83,32,PHI,NBA,SF,13,NA,493,6.9,15.4,0.45,0,0.1,0,6.9,15.3,0.452,3.6,5,0.721,2.3,4.9,7.2,3.2,1.1,2,2.8,3.1,17.5
1983-84,33,PHI,NBA,SF,5,NA,194,6.7,14.1,0.474,0,0.2,0,6.7,13.9,0.48,3.5,4.1,0.864,1.7,4.3,5.9,4.6,1.5,1.1,3.9,2.6,16.9
1984-85,34,PHI,NBA,SF,13,13,434,7,15.5,0.449,0,0.1,0,7,15.4,0.452,4.5,5.2,0.857,2.4,3.6,6.1,4,2.1,0.9,3.1,2.8,18.4
1985-86,35,PHI,NBA,SF,12,12,433,6.7,15,0.45,0.2,0.9,0.182,6.6,14.1,0.467,4,5.4,0.738,2.2,3.7,5.8,4.2,0.9,1.3,3.2,2.7,17.6
1986-87,36,PHI,NBA,SF,5,5,180,6.8,16.4,0.415,0.4,1.2,0.333,6.4,15.2,0.421,4.2,5,0.84,2.8,2.2,5,3.4,1.4,1.2,1.8,3.8,18.2
Career,NA,,TOT,,189,30,7352,8.7,17.4,0.496,0.1,0.5,0.224,8.6,17.1,0.502,5,6.4,0.784,2.6,4.7,7.9,4.1,1.6,1.6,3.2,2.7,22.4
,NA,,NBA,,141,30,5288,8.1,16.6,0.486,0.1,0.3,0.194,8,16.4,0.491,4.8,6.2,0.779,2.5,4.3,6.8,4,1.6,1.6,3.1,2.7,21
,NA,,ABA,,48,NA,2064,10.2,19.6,0.519,0.2,0.7,0.25,10,18.9,0.529,5.5,7,0.795,3.1,6,10.8,4.3,1.4,1.4,3.2,2.5,26
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,PHI,NBA,,141,30,5288,8.1,16.6,0.486,0.1,0.3,0.194,8,16.4,0.491,4.8,6.2,0.779,2.5,4.3,6.8,4,1.6,1.6,3.1,2.7,21
3 seasons,NA,NYA,ABA,,32,NA,1341,10.1,19.5,0.518,0.2,0.9,0.273,9.9,18.6,0.53,5.8,7.4,0.789,3.2,6.1,9.3,4.3,1.4,1.4,2.9,2.7,26.3
2 seasons,NA,VIR,ABA,,16,NA,723,10.3,19.7,0.52,0,0.3,0.143,10.2,19.4,0.527,5,6.2,0.808,2.3,5.1,13.4,4.4,NA,NA,3.6,2.1,25.6
