,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,22,PHI,NBA,PF,41,624,.473,10.8,1.000,.222,.210,.240,.329,.000,.473,.676,.600,.400,.309,,.848,.048,7,,,,0,0
2012-13,23,PHI,NBA,C,79,1669,.454,10.1,.998,.275,.222,.165,.335,.002,.455,.664,.436,.360,.342,.000,.743,.037,16,,1.000,.000,0,0
2013-14,24,TOT,NBA,PF,65,1072,.447,9.7,.957,.290,.270,.140,.257,.043,.460,.563,.531,.286,.364,.154,.697,.020,6,1.000,.000,,0,0
2013-14,24,PHI,NBA,PF,51,960,.440,10.0,.951,.282,.267,.132,.271,.049,.455,.547,.535,.286,.361,.154,.678,.023,6,1.000,.000,,0,0
2013-14,24,IND,NBA,PF,14,112,.500,7.7,1.000,.353,.294,.206,.147,.000,.500,.667,.500,.286,.400,,.824,.000,0,,,,0,0
2014-15,25,IND,NBA,C,63,1070,.472,10.3,1.000,.308,.224,.090,.378,.000,.472,.707,.403,.259,.372,,.674,.030,8,,,,0,0
2015-16,26,IND,NBA,PF,79,1599,.516,7.6,1.000,.381,.273,.103,.243,.000,.516,.709,.446,.289,.389,,.691,.081,28,,,,0,0
2016-17,27,IND,NBA,PF,61,871,.458,8.9,.994,.357,.256,.060,.321,.006,.461,.583,.465,.200,.370,.000,.740,.030,4,,.000,,0,0
Career,,,NBA,,388,6905,.471,9.5,.991,.308,.243,.132,.308,.009,.474,.659,.467,.323,.359,.133,.722,.043,69,1.000,.067,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,217,3652,.489,8.8,.999,.350,.254,.094,.301,.001,.490,.682,.439,.268,.378,.000,.700,.051,40,,.000,,0,0
3 seasons,,PHI,NBA,,171,3253,.453,10.2,.984,.267,.233,.169,.315,.016,.458,.629,.498,.353,.341,.143,.745,.035,29,1.000,.071,.000,0,0
