,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,CAP,NBA,,8,8,3,4,,,2,1,,,6,19
1974-75,23,WSB,NBA,,2,5,2,3,,,2,1,,,,6
1975-76,24,WSB,NBA,,0,1,2,2,1,1,1,0,0,1,0,2
Career,,,,,8,8,3,4,,,2,1,,,,19
