Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tom Kozelko,,1,0.7,0.7
Jeff Lamp,91.5,1,0.7,0.6
Ray Tolbert,89.7,1.1,0.8,0.7
Kermit Washington,86.4,0.9,0.9,0.8
Jeff Turner,86.2,1.2,0.8,0.6
Bill Hosket,85.7,1,0.6,0.5
Matt Barnes,85.6,1,0.7,0.4
Mike Sanders,85.5,0.8,0.8,0.6
Yi Jianlian,84.2,1.3,0.7,0.7
Malik Allen,83.2,0.9,0.7,0.5
James Michael McAdoo,82.4,1.1,0.8,0.5
