,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,CAP,NBA,,6,,3,4,,,,,,,,15
1974-75,23,WSB,NBA,,6,,4,4,,,,,,,,14
1975-76,24,WSB,NBA,,7,,2,4,,,,,,,,15
Career,,,,,7,,4,4,,,,,,,,15
