Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,CAP,NBA,PF,7,NA,58,10,13,0.769,3,4,0.75,4,4,8,1,0,0,10,23
1974-75,23,WSB,NBA,PF,13,NA,54,5,11,0.455,4,5,0.8,4,3,7,1,0,0,8,14
1975-76,24,WSB,NBA,PF,5,NA,14,0,1,0,2,2,1,1,1,2,0,0,1,0,2
Career,NA,,NBA,,25,NA,126,15,25,0.6,9,11,0.818,9,8,17,2,0,1,18,39
