Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,22,CAP,NBA,PF,49,NA,573,4.6,10.5,0.444,1.8,2.5,0.719,4.1,5.7,9.8,2,1.7,0.6,6.5,11.1,NA,NA,95
1974-75,23,WSB,NBA,PF,73,NA,754,3.6,10,0.359,1.9,2.2,0.861,3,5.4,8.4,2.5,1.7,0.3,7.5,9.1,NA,NA,94
1975-76,24,WSB,NBA,PF,67,NA,584,3.8,7.8,0.485,1.5,2.4,0.633,1.5,5,6.5,2.6,1.5,0.3,5.8,9.1,NA,NA,97
Career,NA,,NBA,,189,NA,1911,4,9.5,0.419,1.7,2.3,0.745,2.9,5.4,8.2,2.4,1.6,0.4,6.7,9.7,NA,NA,95
