Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,22,CAP,NBA,PF,7,NA,58,8.7,11.3,0.769,2.6,3.5,0.75,3.5,3.5,6.9,0.9,0,0,8.7,19.9,NA,NA,103
1974-75,23,WSB,NBA,PF,13,NA,54,4.2,9.3,0.455,3.4,4.2,0.8,3.4,2.5,5.9,0.8,0,0,6.8,11.9,NA,NA,102
1975-76,24,WSB,NBA,PF,5,NA,14,0,3.6,0,7.1,7.1,1,3.6,3.6,7.1,0,0,3.6,0,7.1,NA,NA,97
Career,NA,,NBA,,25,NA,126,5.7,9.6,0.6,3.4,4.2,0.818,3.4,3.1,6.5,0.8,0,0.4,6.9,14.9,NA,NA,102
