,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,23,VAN,NBA,24:31,3,5,1,3,2,4,1,3,1,3,4,7,1,0,2,2,8,12.0
1998-99,25,SEA,NBA,19:40,4,8,4,4,4,6,2,4,1,3,3,5,2,0,3,3,12,8.8
1999-00,26,HOU,NBA,36:05,7,11,2,3,7,9,6,7,3,4,6,10,3,1,4,4,19,16.7
2000-01,27,HOU,NBA,48:00,10,20,2,5,8,16,8,9,4,8,8,9,4,1,6,4,28,22.5
2001-02,28,HOU,NBA,45:26,11,21,3,8,9,18,8,8,3,8,9,17,4,1,4,5,28,23.8
2002-03,29,HOU,NBA,42:03,7,12,2,4,7,9,7,8,3,6,7,9,4,1,4,3,16,16.2
2003-04,30,TOT,NBA,39:42,9,18,4,5,7,14,9,9,2,5,5,9,2,2,5,4,21,14.5
2003-04,30,HOU,NBA,23:46,2,7,1,3,2,6,3,4,1,5,5,5,2,1,5,2,8,5.9
2003-04,30,NYK,NBA,39:42,9,18,4,5,7,14,9,9,2,2,3,9,2,2,5,4,21,14.5
2004-05,31,TOT,NBA,23:17,4,7,0,2,4,6,6,6,1,5,6,5,2,1,2,4,10,7.2
2004-05,31,NYK,NBA,23:17,4,7,0,2,4,6,6,6,1,5,6,5,2,1,2,4,10,7.2
2004-05,31,HOU,NBA,13:04,1,5,0,0,1,5,2,2,1,2,2,3,1,0,1,1,4,3.6
2005-06,32,TOT,NBA,27:02,5,10,2,2,4,8,4,9,3,3,4,5,3,1,4,4,13,14.1
2005-06,32,HOU,NBA,19:55,4,7,0,1,4,7,4,4,3,3,4,3,3,1,2,4,8,8.0
2005-06,32,NOK,NBA,27:02,5,10,2,2,3,8,4,9,1,3,3,5,2,0,4,4,13,14.1
Career,,,,48:00,11,21,4,8,9,18,9,9,4,8,9,17,4,2,6,5,28,23.8
7 Seasons,,HOU,NBA,48:00,11,21,3,8,9,18,8,9,4,8,9,17,4,1,6,5,28,23.8
2 Seasons,,NYK,NBA,39:42,9,18,4,5,7,14,9,9,2,5,6,9,2,2,5,4,21,14.5
1 Season,,NOK,NBA,27:02,5,10,2,2,3,8,4,9,1,3,3,5,2,0,4,4,13,14.1
1 Season,,SEA,NBA,19:40,4,8,4,4,4,6,2,4,1,3,3,5,2,0,3,3,12,8.8
1 Season,,VAN,NBA,24:31,3,5,1,3,2,4,1,3,1,3,4,7,1,0,2,2,8,12.0
