,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1978-79,18,BYU,28,861,158,291,,,83,106,,191,63,,,,,399,.543,,.783,30.8,14.3,6.8,2.3
1979-80,19,BYU,29,891,151,257,,,71,98,,177,72,,,,,373,.588,,.724,30.7,12.9,6.1,2.5
1980-81,20,BYU,32,1188,216,373,,,171,220,,255,110,,,,,603,.579,,.777,37.1,18.8,8.0,3.4
1981-82,21,BYU,30,1118,162,338,,,142,178,,215,96,,,,,466,.479,,.798,37.3,15.5,7.2,3.2
Career,,,119,4058,687,1259,,,467,602,,838,341,,,,,1841,.546,,.776,34.1,15.5,7.0,2.9
