Season,Team,Lg,Salary
1984-85,San Antonio Spurs,NBA,"$86,000"
1985-86,Utah Jazz,NBA,"$100,000"
1987-88,Boston Celtics,NBA,"$200,000"
1988-89,Milwaukee Bucks,NBA,"$262,000"
1990-91,Milwaukee Bucks,NBA,"$690,000"
1991-92,Milwaukee Bucks,NBA,"$791,000"
1992-93,Milwaukee Bucks,NBA,"$866,000"
1995-96,Los Angeles Lakers,NBA,"$225,000"
1996-97,Dallas Mavericks,NBA,"$247,500"
Career,(may be incomplete),,"$3,467,500"
