Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,26,POR,NBA,C,7,NA,228,36,74,0.486,0,0,NA,36,74,0.486,0.486,15,17,0.882,24,32,56,9,2,8,17,33,87
1983-84,27,POR,NBA,C,5,NA,104,10,27,0.37,0,0,NA,10,27,0.37,0.37,4,8,0.5,11,9,20,4,1,4,5,14,24
1984-85,28,DEN,NBA,C,15,12,321,67,143,0.469,0,0,NA,67,143,0.469,0.469,30,40,0.75,34,59,93,20,8,36,19,52,164
1985-86,29,DEN,NBA,C,8,4,154,24,56,0.429,0,1,0,24,55,0.436,0.429,15,22,0.682,11,29,40,7,2,5,11,31,63
1986-87,30,DEN,NBA,C,3,1,41,5,12,0.417,0,0,NA,5,12,0.417,0.417,2,2,1,6,11,17,2,0,1,1,9,12
1987-88,31,DEN,NBA,C,9,0,96,8,23,0.348,0,0,NA,8,23,0.348,0.348,2,2,1,16,17,33,6,3,8,4,19,18
1988-89,32,DEN,NBA,C,3,3,44,6,12,0.5,0,0,NA,6,12,0.5,0.5,0,0,NA,4,9,13,2,1,2,0,10,12
1989-90,33,POR,NBA,C,18,0,248,19,47,0.404,0,0,NA,19,47,0.404,0.404,10,19,0.526,25,46,71,5,5,29,5,40,48
1990-91,34,POR,NBA,C,3,0,13,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,4,5,1,0,0,1,2,2
1991-92,35,POR,NBA,C,3,0,27,2,4,0.5,0,0,NA,2,4,0.5,0.5,0,0,NA,1,7,8,0,0,3,1,4,4
Career,NA,,NBA,,74,20,1276,178,400,0.445,0,1,0,178,399,0.446,0.445,78,110,0.709,133,223,356,56,22,96,64,214,434
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,38,20,656,110,246,0.447,0,1,0,110,245,0.449,0.447,49,66,0.742,71,125,196,37,14,52,35,121,269
5 seasons,NA,POR,NBA,,36,0,620,68,154,0.442,0,0,NA,68,154,0.442,0.442,29,44,0.659,62,98,160,19,8,44,29,93,165
