Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,GSW,NBA,C,65,NA,795,128,293,0.437,NA,NA,NA,128,293,0.437,0.437,41,61,0.672,90,190,280,21,7,44,52,118,297
1979-80,23,GSW,NBA,PF,79,NA,1781,367,750,0.489,1,4,0.25,366,746,0.491,0.49,136,181,0.751,202,305,507,42,20,79,140,246,871
1980-81,24,UTA,NBA,C,71,NA,1420,213,471,0.452,1,3,0.333,212,468,0.453,0.453,62,90,0.689,166,274,440,52,18,51,77,219,489
1981-82,25,DAL,NBA,C,76,38,1818,281,669,0.42,1,8,0.125,280,661,0.424,0.421,119,160,0.744,200,350,550,115,37,106,88,285,682
1982-83,26,POR,NBA,C,80,60,2099,320,723,0.443,0,5,0,320,718,0.446,0.443,135,197,0.685,214,397,611,116,27,136,162,318,775
1983-84,27,POR,NBA,C,81,38,1662,304,663,0.459,0,7,0,304,656,0.463,0.459,185,230,0.804,176,300,476,76,26,106,110,247,793
1984-85,28,DEN,NBA,C,80,78,2031,404,856,0.472,0,2,0,404,854,0.473,0.472,161,235,0.685,229,402,631,86,28,197,149,304,969
1985-86,29,DEN,NBA,C,78,78,2112,422,906,0.466,3,7,0.429,419,899,0.466,0.467,174,219,0.795,190,420,610,81,42,227,117,315,1021
1986-87,30,DEN,NBA,C,69,64,1561,235,524,0.448,0,3,0,235,521,0.451,0.448,79,109,0.725,162,311,473,68,13,101,78,257,549
1987-88,31,DEN,NBA,C,45,32,865,118,270,0.437,0,1,0,118,269,0.439,0.437,50,67,0.746,98,172,270,30,12,94,59,145,286
1988-89,32,DEN,NBA,C,79,72,1864,220,444,0.495,1,4,0.25,219,440,0.498,0.497,79,106,0.745,212,407,619,78,36,211,73,302,520
1989-90,33,POR,NBA,C,79,0,1176,138,304,0.454,0,3,0,138,301,0.458,0.454,25,39,0.641,118,221,339,44,18,95,39,211,301
1990-91,34,POR,NBA,C,67,1,746,57,145,0.393,0,1,0,57,144,0.396,0.393,33,42,0.786,54,134,188,22,7,61,22,120,147
1991-92,35,POR,NBA,C,35,0,344,35,82,0.427,0,0,NA,35,82,0.427,0.427,7,11,0.636,38,63,101,21,4,27,15,57,77
Career,NA,,NBA,,984,461,20274,3242,7100,0.457,7,48,0.146,3235,7052,0.459,0.457,1286,1747,0.736,2149,3946,6095,852,295,1535,1181,3144,7777
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,351,324,8433,1399,3000,0.466,4,17,0.235,1395,2983,0.468,0.467,543,736,0.738,891,1712,2603,343,131,830,476,1323,3345
5 seasons,NA,POR,NBA,,342,99,6027,854,1917,0.445,0,16,0,854,1901,0.449,0.445,385,519,0.742,600,1115,1715,279,82,425,348,953,2093
2 seasons,NA,GSW,NBA,,144,NA,2576,495,1043,0.475,1,4,0.25,494,1039,0.475,0.475,177,242,0.731,292,495,787,63,27,123,192,364,1168
1 season,NA,DAL,NBA,,76,38,1818,281,669,0.42,1,8,0.125,280,661,0.424,0.421,119,160,0.744,200,350,550,115,37,106,88,285,682
1 season,NA,UTA,NBA,,71,NA,1420,213,471,0.452,1,3,0.333,212,468,0.453,0.453,62,90,0.689,166,274,440,52,18,51,77,219,489
