Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,26,POR,NBA,C,7,NA,228,5.7,11.7,0.486,0,0,NA,5.7,11.7,0.486,2.4,2.7,0.882,3.8,5.1,8.8,1.4,0.3,1.3,2.7,5.2,13.7
1983-84,27,POR,NBA,C,5,NA,104,3.5,9.3,0.37,0,0,NA,3.5,9.3,0.37,1.4,2.8,0.5,3.8,3.1,6.9,1.4,0.3,1.4,1.7,4.8,8.3
1984-85,28,DEN,NBA,C,15,12,321,7.5,16,0.469,0,0,NA,7.5,16,0.469,3.4,4.5,0.75,3.8,6.6,10.4,2.2,0.9,4,2.1,5.8,18.4
1985-86,29,DEN,NBA,C,8,4,154,5.6,13.1,0.429,0,0.2,0,5.6,12.9,0.436,3.5,5.1,0.682,2.6,6.8,9.4,1.6,0.5,1.2,2.6,7.2,14.7
1986-87,30,DEN,NBA,C,3,1,41,4.4,10.5,0.417,0,0,NA,4.4,10.5,0.417,1.8,1.8,1,5.3,9.7,14.9,1.8,0,0.9,0.9,7.9,10.5
1987-88,31,DEN,NBA,C,9,0,96,3,8.6,0.348,0,0,NA,3,8.6,0.348,0.7,0.7,1,6,6.4,12.4,2.3,1.1,3,1.5,7.1,6.8
1988-89,32,DEN,NBA,C,3,3,44,4.9,9.8,0.5,0,0,NA,4.9,9.8,0.5,0,0,NA,3.3,7.4,10.6,1.6,0.8,1.6,0,8.2,9.8
1989-90,33,POR,NBA,C,18,0,248,2.8,6.8,0.404,0,0,NA,2.8,6.8,0.404,1.5,2.8,0.526,3.6,6.7,10.3,0.7,0.7,4.2,0.7,5.8,7
1990-91,34,POR,NBA,C,3,0,13,2.8,5.5,0.5,0,0,NA,2.8,5.5,0.5,0,0,NA,2.8,11.1,13.8,2.8,0,0,2.8,5.5,5.5
1991-92,35,POR,NBA,C,3,0,27,2.7,5.3,0.5,0,0,NA,2.7,5.3,0.5,0,0,NA,1.3,9.3,10.7,0,0,4,1.3,5.3,5.3
Career,NA,,NBA,,74,20,1276,5,11.3,0.445,0,0,0,5,11.3,0.446,2.2,3.1,0.709,3.8,6.3,10,1.6,0.6,2.7,1.8,6,12.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,38,20,656,6,13.5,0.447,0,0.1,0,6,13.4,0.449,2.7,3.6,0.742,3.9,6.9,10.8,2,0.8,2.9,1.9,6.6,14.8
5 seasons,NA,POR,NBA,,36,0,620,3.9,8.9,0.442,0,0,NA,3.9,8.9,0.442,1.7,2.6,0.659,3.6,5.7,9.3,1.1,0.5,2.6,1.7,5.4,9.6
