Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,23,POR,NBA,SF,21,NA,224,24,77,0.312,15,28,0.536,17,28,45,15,4,5,22,42,63
Career,NA,,NBA,,21,NA,224,24,77,0.312,15,28,0.536,17,28,45,15,4,5,22,42,63
