Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1978-79,23,POR,NBA,SF,21,NA,224,5,16,0.312,3.1,5.8,0.536,3.5,5.8,9.3,3.1,0.8,1,4.6,8.7,13.1,NA,75,105
Career,NA,,NBA,,21,NA,224,5,16,0.312,3.1,5.8,0.536,3.5,5.8,9.3,3.1,0.8,1,4.6,8.7,13.1,NA,75,105
