,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,NOH,NBA,C,2,5,,,,,100%,+11.1,+15.8,0,0,0,1,0,0,0,0,0
2013-14,23,TOT,NBA,C,46,875,,,,8%,92%,-8.4,-1.3,15,11,58,10,51,3,119,9,20
2013-14,23,CLE,NBA,C,20,168,,,,11%,89%,-5.3,-1.9,2,3,14,3,5,1,12,0,4
2013-14,23,PHI,NBA,C,26,707,,,,8%,92%,-9.1,+2.0,13,8,44,7,46,2,107,9,16
2014-15,24,PHI,NBA,C,73,1399,,,,35%,65%,-12.3,-4.3,52,22,63,14,56,4,178,12,30
2015-16,25,BRK,NBA,C,14,263,,,,,100%,-16.8,-9.9,2,5,18,3,14,0,19,2,1
Career,,,NBA,,135,2542,,,,22%,78%,-11.3,-3.8,69,38,139,28,121,7,316,23,51
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,99,2106,,,,26%,74%,-11.2,-2.2,65,30,107,21,102,6,285,21,46
1 season,,CLE,NBA,,20,168,,,,11%,89%,-5.3,-1.9,2,3,14,3,5,1,12,0,4
1 season,,BRK,NBA,,14,263,,,,,100%,-16.8,-9.9,2,5,18,3,14,0,19,2,1
1 season,,NOH,NBA,,2,5,,,,,100%,+11.1,+15.8,0,0,0,1,0,0,0,0,0
