Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,20,DEN,NBA,C,62,27,1103,171,383,0.446,0,2,0,171,381,0.449,0.446,84,132,0.636,125,257,382,50,52,68,86,207,426
2015-16,21,DEN,NBA,C,32,3,547,101,242,0.417,0,3,0,101,239,0.423,0.417,61,99,0.616,65,110,175,40,24,44,55,91,263
2016-17,22,TOT,NBA,C,65,48,1391,271,534,0.507,0,1,0,271,533,0.508,0.507,120,210,0.571,154,313,467,123,50,74,143,161,662
2016-17,22,DEN,NBA,C,45,29,807,151,298,0.507,0,0,NA,151,298,0.507,0.507,56,113,0.496,89,171,260,60,25,36,81,88,358
2016-17,22,POR,NBA,C,20,19,584,120,236,0.508,0,1,0,120,235,0.511,0.508,64,97,0.66,65,142,207,63,25,38,62,73,304
2017-18,23,POR,NBA,C,79,79,2088,480,951,0.505,0,7,0,480,944,0.508,0.505,172,273,0.63,189,519,708,143,64,111,183,247,1132
2018-19,24,POR,NBA,C,72,72,1974,420,826,0.508,3,29,0.103,417,797,0.523,0.51,282,365,0.773,243,505,748,233,71,103,168,250,1125
Career,NA,,NBA,,310,229,7103,1443,2936,0.491,3,42,0.071,1440,2894,0.498,0.492,719,1079,0.666,776,1704,2480,589,261,400,635,956,3608
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,171,170,4646,1020,2013,0.507,3,37,0.081,1017,1976,0.515,0.507,518,735,0.705,497,1166,1663,439,160,252,413,570,2561
3 seasons,NA,DEN,NBA,,139,59,2457,423,923,0.458,0,5,0,423,918,0.461,0.458,201,344,0.584,279,538,817,150,101,148,222,386,1047
