,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1991-92,18,MICHIGAN,34,956,150,333,0,2,77,112,,212,62,15,21,99,107,377,.450,.000,.688,28.1,11.1,6.2,1.8
1992-93,19,MICHIGAN,36,1095,206,407,0,2,112,160,,267,69,21,14,92,99,524,.506,.000,.700,30.4,14.6,7.4,1.9
1993-94,20,MICHIGAN,30,1020,261,469,1,7,102,151,,266,71,44,21,78,99,625,.557,.143,.675,34.0,20.8,8.9,2.4
Career,,,100,3071,617,1209,1,11,291,423,,745,202,80,56,269,305,1526,.510,.091,.688,30.7,15.3,7.5,2.0
